"file_id"	"cases.samples.submitter_id"
"47901e00-43c0-4a3c-8a6a-003384e4cfd7"	"TCGA-GC-A3BM-01A"
"d33fbc24-3c11-4fce-884c-204d80ae9208"	"TCGA-FD-A5BS-01A"
"64bdf7bb-44c2-4fb5-92fe-57dd81ccba02"	"TCGA-DK-A3IK-01A"
"39aa0aaa-e4bf-4e93-91ab-565b896f2c51"	"TCGA-XF-A9T6-01A"
"c6e2bf7a-9664-42cc-a385-f8ce337a5bca"	"TCGA-KQ-A41O-01A"
"f9b48783-6534-4a32-bd62-1e70c8bbdbe5"	"TCGA-FJ-A3Z9-01A"
"2b38fb61-d945-4318-a5a4-ffdcfb0e0dff"	"TCGA-CF-A1HS-01A"
"786dff66-d2d4-4352-b88d-f323b4fa0fcb"	"TCGA-DJ-A13R-01A"
"d4816d2e-708c-4559-a5d2-41b996e2e4fd"	"TCGA-55-1596-01A"
"5e903708-799e-4c5c-9a1c-1ba61c0aa87a"	"TCGA-86-8073-01A"
"9a5cda0f-fd38-4576-99c0-889fd9122251"	"TCGA-55-A48Z-01A"
"49704c3c-e284-4550-8f0a-28ce6bd7e0ad"	"TCGA-67-6217-01A"
"413b8997-f490-4bc0-90ad-fce085dce591"	"TCGA-49-6761-01A"
"ffc01ab0-8040-4cce-a574-4fb9fb3004a9"	"TCGA-75-6212-01A"
"a48a90a1-ebd8-46d5-a8b6-6c2b0ba00c72"	"TCGA-78-8655-01A"
"2bf015cb-0caa-4f82-b42d-19ed764f7edc"	"TCGA-78-7535-01A"
"1f8b801c-9ec7-4bbe-b96c-c5f4290a953b"	"TCGA-44-6147-11A"
"66c48acb-2c68-4916-9948-34beaa3b6207"	"TCGA-AX-A3G6-01A"
"318e393a-a5f2-40a0-b621-532dc87d1ba6"	"TCGA-D1-A0ZR-01A"
"3f76e43a-38d8-4755-bdbe-720c531d1722"	"TCGA-BG-A0M9-01A"
"293bf75e-4110-44a8-9f5b-092f65fb595b"	"TCGA-BK-A139-02A"
"21c5800c-1e60-4ce3-8ea0-0a018cbe66e4"	"TCGA-EY-A1H0-01A"
"3ac2ef01-1c3e-4fd8-9936-ff690e2d11ba"	"TCGA-BG-A18B-01A"
"57fedc34-da8c-4e9d-8859-afe627f50c80"	"TCGA-AP-A0LL-01A"
"ecd20cc5-5617-440d-b377-d8c2078412c4"	"TCGA-EY-A1GT-01A"
"55119f32-62ca-4815-a682-adecd8dd069a"	"TCGA-DI-A2QU-01A"
"e3da1147-cac9-443b-b4bf-dee6169cef20"	"TCGA-D1-A17C-01A"
"5b65d094-cfe8-40bd-8cdd-16eead70313a"	"TCGA-AJ-A3BI-01A"
"40d437e5-f2e9-4809-8f33-eb22450da170"	"TCGA-A5-A0VO-01A"
"d837dffa-e0df-4934-bfaf-50302bb97145"	"TCGA-EO-A22T-01A"
"3c459ad3-41c4-46c6-ab7c-4520e9a8b289"	"TCGA-ZB-A96D-01A"
"5a1ac0c6-2c1f-4aa0-9350-cb70f5561148"	"TCGA-4V-A9QS-01A"
"f94592ab-09a6-48ea-a2f5-ba37bd23972f"	"TCGA-ZB-A96G-01A"
"44c6425d-8836-4fd8-b2f7-3fbbe1b25b26"	"TCGA-ZB-A96A-01A"
"082be842-7653-4a68-a005-1275a2b861c8"	"TCGA-XU-A92U-01A"
"c012152b-1851-4622-a646-a6be48ec71ae"	"TCGA-BJ-A45G-01A"
"588382d8-3b7c-406f-b3d2-df664704de55"	"TCGA-CR-6471-01A"
"739e7276-2a55-4807-9c43-5906d94f2899"	"TCGA-B0-4836-01A"
"456c043e-7437-482b-84bc-b324c67ecb28"	"TCGA-CZ-4861-01A"
"71d5cc79-0298-4a3c-b2c2-b2fad4dc66a0"	"TCGA-4V-A9QU-01A"
"db824b72-1f2c-4ea8-9a6f-7281915ec76b"	"TCGA-4V-A9QJ-01A"
"59da4b03-3c3f-4646-9bce-bc5712c37991"	"TCGA-AX-A3GB-01A"
"15837e40-7f2c-4dfe-961b-a1fbeef66c43"	"TCGA-AX-A0J0-01A"
"9e15cb9d-8d5e-4b23-9e0d-3aa48b9494ff"	"TCGA-B5-A3FD-01A"
"2a8650f9-f4dc-4ff1-801c-f0675ad25a0b"	"TCGA-AX-A05T-01A"
"c28da125-b128-4e57-9394-26eed1c5ffd6"	"TCGA-BS-A0V4-01A"
"225501ac-9519-43b9-bd39-366a794ed1b7"	"TCGA-A5-A0R9-01A"
"f0d63bb1-b5b5-4644-9c1d-70aec6881c22"	"TCGA-A5-A0R7-01A"
"89fdd8cc-2ac7-4f1b-b6c7-c56fa6a4dad6"	"TCGA-B5-A0K6-01A"
"a6667f6e-5de8-4ad2-9b25-d16c67e2a4fe"	"TCGA-BG-A222-01A"
"5a3a90e3-f2f7-493a-81f9-31ffcb45920e"	"TCGA-EY-A4KR-01A"
"63ffb9b3-2609-4060-afee-87854df30d8c"	"TCGA-AJ-A2QM-01A"
"8c9dc7d4-3143-4b78-80f3-8715e07642ef"	"TCGA-AJ-A5DV-01A"
"67025f12-98fd-4647-8f80-2062858b43f2"	"TCGA-AJ-A3EK-01A"
"45300c5b-289b-4ef3-853c-ad828db528eb"	"TCGA-AP-A0L8-01A"
"0e46fdda-c77f-4e42-bbcb-c5b4be4fcd7c"	"TCGA-BG-A0YV-01A"
"b60204e2-9014-45f4-93a0-daacfb4c040d"	"TCGA-KL-8323-01A"
"a9291ca0-b847-43e5-8982-91db2560d06c"	"TCGA-KO-8410-01A"
"213fd6e3-9462-492f-8917-56967be8fc9d"	"TCGA-KM-8440-01A"
"62930121-4adb-4d42-b293-ccdd1a470d88"	"TCGA-KL-8328-01A"
"46fccc19-405a-42be-97a7-7da82e394b0d"	"TCGA-KO-8413-01A"
"b79c0a13-b7cb-41e1-bad3-4cf91576c906"	"TCGA-KL-8333-01A"
"01110b2a-021f-49dd-bd5b-2f115d60a588"	"TCGA-61-1741-01A"
"f6e7d013-2fbf-4f48-9f23-5dc7f096d410"	"TCGA-13-1510-01A"
"14859d69-d6bd-4415-aa9a-cfda7b6ed545"	"TCGA-25-1313-01A"
"ad51b40c-43ec-4272-9614-a37b90feebd2"	"TCGA-13-1497-01A"
"f4a5ac67-824c-4468-afaa-e2e58009be09"	"TCGA-18-3412-01A"
"4cd08540-f034-4223-a2fb-e4be979a274e"	"TCGA-94-8491-01A"
"2cb1b615-fc8f-49d5-881f-a7ef1ff69c16"	"TCGA-77-7335-01A"
"eac3eb81-b58e-4f3f-ad97-d0c61784f04e"	"TCGA-79-5596-01A"
"e35b1bb1-ecfb-4e4f-b5dd-957ba25b0a7e"	"TCGA-33-6738-01A"
"194309de-c862-409f-b3da-0a214320116d"	"TCGA-O2-A52V-01A"
"b7580e49-af92-4aea-a5cd-72dc6790cc8d"	"TCGA-39-5029-01A"
"9155bc99-aa96-42f9-a5e6-a68c76194d98"	"TCGA-85-8352-01A"
"c4847eba-b132-4ba6-b763-40e41aa30551"	"TCGA-77-8139-01A"
"f88b6003-2955-4d45-9e53-23f768c4f6dd"	"TCGA-90-7769-01A"
"7f0fbd05-8379-4af6-8223-b7ee4f176466"	"TCGA-90-A4EE-01A"
"b3286166-01f9-4149-81b5-a2ea5f27c50e"	"TCGA-60-2709-11A"
"d6102e43-44fb-453e-b763-2d581f2b7608"	"TCGA-63-A5MS-01A"
"947d45ca-04e0-4f58-b2ec-f4af268bdf29"	"TCGA-60-2726-01A"
"132b3115-e1cb-4585-acdf-a87a63544bd4"	"TCGA-AR-A5QM-01A"
"bd836dc6-095a-40f8-ad91-c0a4901d1991"	"TCGA-JL-A3YX-01A"
"198d8ba2-6f77-4fb8-bb38-a508e97b9036"	"TCGA-BH-A0BA-11A"
"1da7105a-f0ff-479d-9f82-6c1d94456c91"	"TCGA-AC-A3OD-01B"
"a22254d9-c6ac-4ace-8ac7-7244cce45754"	"TCGA-BH-A0BF-01A"
"71a8b5db-18ed-4a6b-830a-2c7afbde1cd7"	"TCGA-BH-A2L8-01A"
"78563113-1779-4f18-92e2-869f4f544dd0"	"TCGA-AC-A2FB-01A"
"d944c7fe-6af5-45a2-a470-f0b9563ef4e9"	"TCGA-A7-A425-01A"
"753df0d2-f653-4cbc-b3e3-11c83e3e6228"	"TCGA-D8-A13Z-01A"
"022f2cd2-87ce-4a20-a5d6-85302d2bcb26"	"TCGA-BA-5556-01A"
"bd04ba83-3677-4ff5-bae1-334340c778bc"	"TCGA-CR-7386-01A"
"926661d8-0ac4-49e4-b19e-a586e8bdff8d"	"TCGA-A3-3374-01A"
"012e5632-e932-4b24-be77-34eac2162e07"	"TCGA-BP-4329-01A"
"6f448418-fdf3-47f8-b88d-b1ece36d8a2c"	"TCGA-55-6978-01A"
"c651f792-f3f7-4f54-9e50-4fdc3f74ecbc"	"TCGA-WB-A81J-01A"
"8ce243ca-3280-4e00-a2c7-c837eb78eef7"	"TCGA-W2-A7HF-01A"
"68b46d1b-dced-48ac-b706-8b82ee0530b0"	"TCGA-RW-A68A-01A"
"1fef146f-b6b7-45e9-9aeb-5ac21cfebe94"	"TCGA-WB-A81Q-01A"
"d755d356-c26e-4814-a651-f90a43788662"	"TCGA-QT-A69Q-01A"
"fb322397-528d-411e-b999-f56e33b07b7f"	"TCGA-SP-A6QJ-01A"
"7cb9f32f-6fa9-4505-96cc-52b28f659498"	"TCGA-WB-A81I-01A"
"4147b3c4-96df-4ca9-9af6-0a9c53aa07de"	"TCGA-QR-A70V-01A"
"e03871d1-6c00-495c-8a3b-3cb3365c1403"	"TCGA-WB-A80Y-01A"
"317c4a2a-47e4-45cd-9a05-1612ffaf967a"	"TCGA-85-8350-01A"
"cf4713a9-fb46-44d5-abcb-62c8006a7e5d"	"TCGA-21-1082-01A"
"8f43fcca-9667-4432-aa48-0f8a1f149cc2"	"TCGA-70-6722-01A"
"535ef599-fe07-46ee-8652-9dd5ce703bbe"	"TCGA-DD-A1EK-01A"
"62e8e08c-6cc0-41e5-9f14-7bb81ce0826a"	"TCGA-RC-A6M4-01A"
"aaa4746e-6d0f-4d33-8128-1c90a0258431"	"TCGA-DD-A1EH-01A"
"00bb33c9-2d73-46a2-9e54-0d7e3ff4967c"	"TCGA-ED-A7PZ-01A"
"717bc39a-daa6-4bc8-8107-f50fcbb6eb8c"	"TCGA-CC-A9FS-01A"
"77174814-8de5-4d0f-8058-0685c188e953"	"TCGA-CC-A3MA-01A"
"d71f9d3f-1012-4cee-a929-822dd9685bbb"	"TCGA-DD-A4NH-01A"
"8196f2f4-fb97-4e65-80b8-4e218c5e79c0"	"TCGA-FV-A2QR-01A"
"bc63e37c-e534-4da4-afc6-5f9f194b9398"	"TCGA-2Y-A9H5-01A"
"290a2922-c6d1-47c1-b811-e54c1f7f68f0"	"TCGA-5C-A9VG-01A"
"8ffdb893-8f35-4122-99ee-400a1613780f"	"TCGA-DD-A11B-11A"
"344254ce-6ae0-4889-9fdc-13332085f8b0"	"TCGA-DD-A39X-11A"
"7eab2d95-479a-4fb3-b4a7-06382e40ce51"	"TCGA-PD-A5DF-01A"
"e48f02cd-ae8e-489f-afdf-12057c71cea5"	"TCGA-DD-AAD6-01A"
"a5da6e53-d905-4fe7-9dc5-48619e4708ed"	"TCGA-DD-A73F-01A"
"2404afff-c692-4780-87ea-d7587f1b05f4"	"TCGA-DD-A1EI-01A"
"1dd55da2-9a1d-4b56-a37a-f3ddb164beaa"	"TCGA-ZS-A9CF-01A"
"99170f84-c06d-42c6-ab40-70ec539df1b6"	"TCGA-RC-A7SH-01A"
"908df5a2-9353-4614-ac24-113c150b6e8c"	"TCGA-ZS-A9CE-01A"
"cd6891b1-3411-49ec-9003-f22d1c2287c5"	"TCGA-AR-A24N-01A"
"f32ba427-4fdc-445e-ace2-a69cebcdaedd"	"TCGA-BH-A0E2-01A"
"3f0d9bbd-7c6a-4b00-89cb-a9003b61a77f"	"TCGA-AR-A0TR-01A"
"36306de1-48c7-4d2c-ad1c-9ecf8ca5544a"	"TCGA-BH-A1FU-01A"
"e854b99f-17bc-4e9d-8b36-fbc3ff35c46c"	"TCGA-C8-A1HM-01A"
"e2162f74-1db2-4534-86a0-6efd76ad73d9"	"TCGA-AQ-A54N-01A"
"e5a7fd2f-846c-4284-90eb-17fdfa0f0078"	"TCGA-A2-A0YE-01A"
"25559a0b-ef08-4ecd-b79a-27a0d8b6658b"	"TCGA-XX-A89A-01A"
"01c6a5d1-a064-4fec-86ae-db3f86029333"	"TCGA-BH-A0E1-11A"
"59504552-1c5c-464f-8b32-948318746b3a"	"TCGA-AR-A1AJ-01A"
"a67dd7a7-1847-47ff-9707-de96adc58c32"	"TCGA-AN-A0FV-01A"
"4d2548ea-6485-46e5-8729-741bb986afec"	"TCGA-C8-A12Q-01A"
"53bed5d1-b716-4b91-8ce7-e47e48a591ca"	"TCGA-BH-A1F2-11A"
"8ec56b38-300f-4fbe-ad84-900a768d5f1d"	"TCGA-E9-A22D-01A"
"ecbb61f5-0bd2-4928-bb9c-41177856787f"	"TCGA-E2-A109-01A"
"9aac02be-72c3-4d76-8078-96a7b4975e04"	"TCGA-GM-A2DO-01A"
"1d034bd3-e9af-4ec6-a264-f5519953debe"	"TCGA-BH-A0DG-01A"
"d69f67f0-bea8-4b85-82ca-c2aa7d2207e5"	"TCGA-B6-A0IK-01A"
"ceef27ab-44c1-4e6a-9bac-51d37e80f8e4"	"TCGA-EW-A3E8-01B"
"5963cf70-818d-416c-a38a-e09c785c689a"	"TCGA-E2-A14P-01A"
"6e51d1e6-8d14-43d0-91d9-5ed8bc4d4dc8"	"TCGA-BH-A1EN-11A"
"55904574-f466-4a21-a1f2-1b8376a04224"	"TCGA-OL-A5RZ-01A"
"fed55ba2-8a4b-4466-b176-222699cc24c1"	"TCGA-E2-A15S-01A"
"2a4f53bf-8972-4533-8ef7-6ef20ffd2aaa"	"TCGA-C8-A1HE-01A"
"e3cacc94-c92a-42b1-9fad-9db163983729"	"TCGA-E2-A1LK-01A"
"6d2cc189-d7e8-4a1d-b344-ebf83c63f70c"	"TCGA-BH-A0BM-11A"
"62480c39-dfe1-4c01-8192-85eb044830f3"	"TCGA-A8-A06Y-01A"
"227db957-d136-4d27-a1a2-62a049ec9bbb"	"TCGA-BH-A1FE-01A"
"11c26837-33e6-46c3-b362-ad72d5afd779"	"TCGA-E2-A15M-11A"
"890162a1-31ef-45e5-aa5f-7d8369dcc705"	"TCGA-E9-A3HO-01A"
"8a2de886-aea1-46af-8318-2332b1e4beaa"	"TCGA-A2-A3Y0-01A"
"6cbc374e-ec78-4650-afa5-ec2e75113a07"	"TCGA-E9-A1RB-01A"
"3b0690a2-c92f-4670-8609-8c87be763948"	"TCGA-BH-A0BT-01A"
"773cf507-869b-4a51-bba9-0372962ce487"	"TCGA-BH-A0B5-01A"
"355799b0-5a25-4557-b0d2-83fc929e6d4a"	"TCGA-A2-A0CU-01A"
"51e03cc2-0c81-487e-b63e-7088ddf3c150"	"TCGA-B6-A0RN-01A"
"40d2b265-18d5-414e-a277-cfd251865eab"	"TCGA-GM-A2DN-01A"
"5f1d6003-f584-42bf-a316-6bc96e255d81"	"TCGA-S3-A6ZH-01A"
"6465c674-fde0-4e31-b925-b147bc7caa1d"	"TCGA-A2-A0CK-01A"
"e4bdb2fb-483f-4c26-9c75-0c927e7982d6"	"TCGA-BH-A0BQ-01A"
"a862fd14-6178-4434-9916-6469c45d07e4"	"TCGA-BH-A0DK-01A"
"d9b3ff44-74aa-460a-a093-a19e068aa784"	"TCGA-BH-A42V-01A"
"a54f6997-1c48-4698-9a00-f9069c726e3d"	"TCGA-A8-A07I-01A"
"6ab2dd1f-500b-4219-a775-e1bbfe8a368b"	"TCGA-E9-A54Y-01A"
"df0432ae-531c-4f7f-a8fb-11b04d36a5e0"	"TCGA-MS-A51U-01A"
"00ae19b2-33b1-443e-88c6-aad3826a2c9b"	"TCGA-B6-A40C-01A"
"219c220a-5f56-4d85-8d87-00f3e9da2917"	"TCGA-A8-A091-01A"
"ba81b699-cb45-47b4-9ddf-74d4c64e589b"	"TCGA-E9-A1NF-11A"
"a2ae8ff5-f15b-4613-af02-e1ce7eda0055"	"TCGA-AC-A2B8-01A"
"de6e7d2f-de34-4ee9-b7a4-cf90dc3555d7"	"TCGA-C8-A12Z-01A"
"abc4d6ee-444e-482e-8657-2b9cd5922e85"	"TCGA-D8-A1XS-01A"
"32ff33ff-852b-44dc-aa26-4ac0e5492520"	"TCGA-AC-A62V-01A"
"0159c48c-7201-4836-8418-9eab6e8251b2"	"TCGA-A8-A07G-01A"
"9dbde639-b42d-4526-b0db-0296354d3636"	"TCGA-BH-A1FD-11B"
"56eecafc-e80e-4661-904d-ebebec4f48aa"	"TCGA-62-A472-01A"
"d39adfa0-06a1-432a-8e6f-3601b6f64c5f"	"TCGA-86-8281-01A"
"4ceaa1c3-34a9-41e2-9723-24e6241671e8"	"TCGA-93-A4JO-01A"
"ae6b28a0-b7b0-41bd-baee-5063e9985823"	"TCGA-44-2666-01B"
"21170a61-ef0b-47a2-acbb-07d6632264b2"	"TCGA-78-7155-01A"
"e13610b5-f86d-4ec0-ada4-37427a2b2975"	"TCGA-64-5781-01A"
"06dbc523-8c42-4cac-9e51-b956657ad143"	"TCGA-55-6985-01A"
"eb315f15-1172-4bbb-a12d-ec0ab5b16a36"	"TCGA-86-A4D0-01A"
"326aaeb3-ab0f-4feb-9770-4234599f734a"	"TCGA-38-4627-11A"
"d755be53-cc3e-420d-b0bf-f31480491c3b"	"TCGA-MN-A4N4-01A"
"f6be8922-029f-4f02-b128-481cc7ecf725"	"TCGA-05-4396-01A"
"8a644a5e-8288-4084-8cd0-96a979ee111c"	"TCGA-05-4403-01A"
"e428bed4-d2f4-480a-8576-96974a046b7d"	"TCGA-64-1677-01A"
"bb86b5ee-09d1-401d-b293-fd4370c62473"	"TCGA-S7-A7WU-01A"
"c8fefcfa-e1c5-4b9e-8cb1-b8d6adaf0ce9"	"TCGA-QR-A70U-01A"
"51408072-759e-46cc-96cf-6a392f0cbe04"	"TCGA-QR-A70E-01A"
"72de12f6-594c-426d-b260-ed0cf05851cd"	"TCGA-PR-A5PF-01A"
"8846a96a-c21c-479e-9d88-1832c20d986a"	"TCGA-WB-A80M-01A"
"5b886950-9404-4bbd-8d9e-fa3e9570ff42"	"TCGA-B7-A5TN-01A"
"0f92b7f7-86cb-4a55-b9ff-e9b46ba8dad2"	"TCGA-BR-7957-01A"
"9e3378e0-f907-40e2-b5ab-a9afe71aeb11"	"TCGA-HU-8604-01A"
"65b96d54-238b-4909-bbf0-f1f273e41fde"	"TCGA-FP-7735-01A"
"9521e067-f3e9-451d-b856-f0e1a7a2b56a"	"TCGA-CD-A48A-01A"
"2ae7ec0f-6518-4f9e-944d-5d2a64d1d5bf"	"TCGA-VQ-AA69-01A"
"e05a5a54-6d35-4a37-8dde-b013974e9f32"	"TCGA-BR-8296-01A"
"55a1cae7-58a1-4ae2-ba34-38146f2fa708"	"TCGA-B7-A5TK-01A"
"b0fcb88c-c21a-4d6c-8a33-e87dbaea019f"	"TCGA-VQ-A8E3-01A"
"f83b8f62-c137-4c24-a2e5-648994d43a69"	"TCGA-KM-8438-01A"
"b0f6d3cc-a6da-4c9d-9c8a-2680b1a13d51"	"TCGA-KN-8433-01A"
"ce92809e-2abd-4b81-a115-dce6aca7d1c0"	"TCGA-KL-8326-11A"
"3a0a7418-9835-43fd-8ead-12621ca32d77"	"TCGA-KO-8407-01A"
"bda49bb1-e1b5-4341-8c9f-07f02564730b"	"TCGA-KM-8442-01A"
"8596187c-3774-4488-8706-98263fe27e62"	"TCGA-10-0928-01A"
"17cdd863-1dfe-44df-821b-27db946013d8"	"TCGA-13-1405-01A"
"53a52c4a-9d17-417d-bcd6-cc90501523d1"	"TCGA-29-1763-01A"
"9e001739-cc7e-4814-91c8-00778d5dd9b3"	"TCGA-23-1021-01B"
"077c5b1a-be1b-4b43-b629-83dd3f977a62"	"TCGA-WB-A816-01A"
"111558d5-010e-4c22-a72b-d4aa59f079dc"	"TCGA-W2-A7HC-01A"
"5c0169d9-a5f9-4ec1-9cdb-968fafc19805"	"TCGA-TT-A6YP-01A"
"33e6b2a6-46fc-4781-8c2f-7cb85f8f1e4b"	"TCGA-5P-A9KE-01A"
"f86aaa30-43d9-4850-a3ac-649730f50298"	"TCGA-J7-8537-01A"
"a8d38d6b-2a73-4b3f-878d-4b110fa3e5e6"	"TCGA-B1-A47O-01A"
"7a9033d6-efbf-4d9b-87bc-227055f996ac"	"TCGA-BQ-5879-01A"
"ff5fa997-a71d-44b0-bec6-71a753630ee9"	"TCGA-P4-AAVL-01A"
"6f46e59a-7a1e-4dc5-950d-28d938b488fa"	"TCGA-MH-A561-01A"
"5afa162d-5030-471a-a9ed-0d795cbc35f7"	"TCGA-Q2-A5QZ-01A"
"1a9e7e77-92a2-44ff-a61a-d5411d5d70fe"	"TCGA-BQ-5881-01A"
"36b7dcd2-5bdd-4082-8f1e-b200fb45fc0e"	"TCGA-SX-A7SN-01A"
"95338bb4-a9e0-44a0-8e75-ec5f70022ced"	"TCGA-Y8-A896-01A"
"c5c9200c-f45f-4833-9e35-f11fcc8cdef2"	"TCGA-B9-A69E-01A"
"609f3221-4438-4615-8855-dfee266f91dc"	"TCGA-MH-A855-01A"
"b0824dfb-2ac0-42d9-8281-57c989159ba3"	"TCGA-RT-A6YC-01A"
"05782177-207c-4fd2-81ce-8a63a26980ae"	"TCGA-P7-A5NX-01A"
"6f7831b1-5b1e-4323-b782-46c528c7bd4d"	"TCGA-WB-A81N-01A"
"786bfa30-4777-4b8c-a108-7fc9fc9bc427"	"TCGA-QT-A5XL-01A"
"46348f46-4a56-4799-8f89-0ea1ca69c978"	"TCGA-RW-A68F-01A"
"0446ae6b-183b-4bee-9f3b-46405064bde6"	"TCGA-QR-A6GU-01A"
"642703be-3ef4-4ac5-a35c-0805c9b5b799"	"TCGA-WB-A821-01A"
"dbc90749-4f24-4854-a758-a867cb1b0806"	"TCGA-QR-A700-01A"
"3d8615b1-faa7-4a4c-9f46-524bda5e0ad0"	"TCGA-AG-3883-01A"
"67ee37f4-609e-4c06-98e1-ee77721cb7a3"	"TCGA-AG-3728-01A"
"013497ad-4a4e-4eda-9e81-cbbf73244635"	"TCGA-EI-6881-01A"
"77e6602a-c899-404b-937f-24f36a8139da"	"TCGA-EI-6883-01A"
"a5467395-3c2e-417c-bd56-8add201a1ed3"	"TCGA-AG-A00C-01A"
"90b7ebaf-5e14-45de-9c10-99bb1d411dcf"	"TCGA-WB-A81F-01A"
"e014f92a-347c-423a-a4de-17ad87baf8bd"	"TCGA-QR-A7IN-01A"
"6e08fd0b-e47b-4e0c-984a-dc2470674239"	"TCGA-RT-A6YA-01A"
"e389220e-e544-4820-9915-c87e17689e0e"	"TCGA-VQ-A91Y-01A"
"5236fad8-2d43-4f66-8c4a-ca18247dc4bd"	"TCGA-SW-A7EB-01A"
"75ce8ff9-461d-4426-80f8-1460fc217450"	"TCGA-D7-6815-01A"
"79479c94-c9e3-4746-a57a-6e82b440eb28"	"TCGA-BR-8365-01A"
"097a9e9c-e29e-484a-a6c4-7b583d0e9820"	"TCGA-CG-5725-01A"
"c961e00e-59bc-43cd-ae6d-959e5e484a61"	"TCGA-BQ-5887-01A"
"99c5abdc-8e8a-4b0c-8ac6-d105a1d3e1bd"	"TCGA-BQ-5880-01A"
"467f28f4-f4c0-40d2-8a4f-47b0461c5785"	"TCGA-HE-7128-01A"
"c828bee5-c157-472e-a6dd-37be0ac3fc8e"	"TCGA-2Z-A9J1-01A"
"77c11ce5-9c01-4a5b-bd2c-454010775471"	"TCGA-UZ-A9Q0-01A"
"04cb3822-9a2d-4d6d-b419-1e88b09c9b46"	"TCGA-BQ-7044-01A"
"2922e4c4-1e47-4eac-9106-e3319bbb2b3b"	"TCGA-MN-A4N1-01A"
"bb278cd0-baa9-41f0-a35e-6151a10f1ff8"	"TCGA-44-7671-01A"
"3da5b811-53b6-4d97-b2de-51751eb3aa91"	"TCGA-55-1594-01A"
"36408f38-85c1-4ed7-b2d1-dd893431d1eb"	"TCGA-55-7910-01A"
"29ba53aa-0196-4faa-b83a-ac5693f55c74"	"TCGA-55-8092-01A"
"78a67017-f9e5-4898-bacf-d7a4899d1777"	"TCGA-78-7154-01A"
"d3ddabcb-a1fd-4f17-ae74-d8d2577800bc"	"TCGA-44-6776-11A"
"bbdd4141-2763-4f96-9efc-1ff17e64f623"	"TCGA-86-8074-01A"
"ee594f6c-77cd-4187-b43f-7d2382eaf044"	"TCGA-GL-A59T-01A"
"a0f0dd67-f2ca-44ae-8564-1b265040c7ee"	"TCGA-UZ-A9PM-01A"
"7c34a696-5fa4-47b3-aeee-45d5a1ae389b"	"TCGA-BQ-5894-01A"
"a5e5f0a9-9974-4903-9eff-376a21630390"	"TCGA-A4-A7UZ-01A"
"cc05afa5-eae7-4d9b-afc0-37ea4d44a792"	"TCGA-BQ-5888-01A"
"e108eebc-4af2-4080-b47d-0ece470bb41c"	"TCGA-4A-A93X-01A"
"c9eed7f5-ab5f-45c7-96a5-66768d269159"	"TCGA-2Z-A9JO-01A"
"79a4e4a5-08b1-4066-884f-c081e0648902"	"TCGA-EI-6511-01A"
"3bf97fb9-9e14-4fea-8c3a-46b4caa9e67a"	"TCGA-EI-6885-01A"
"2eac8ee5-c6d4-432e-8cd4-1d70581b68df"	"TCGA-AG-3878-01A"
"10cbe6cd-c5ac-4044-ae95-bc29689dfd26"	"TCGA-DY-A1DG-01A"
"fac0e1ea-a713-4917-96cf-c949df6177bf"	"TCGA-AG-3574-01A"
"ea86cba7-1e7e-4c04-a5d4-b8f187bacf8b"	"TCGA-AG-A015-01A"
"325e88dd-083e-48ba-bdc6-9bee8737399b"	"TCGA-AG-3608-01A"
"c3e63df3-cf6c-4faf-a6a4-2e5a29d638f8"	"TCGA-AG-A01J-01A"
"2ecd87d7-6070-4c8e-b10f-2c4a505c5242"	"TCGA-L5-A8NG-01A"
"402a2ce8-2ecf-407b-a3cb-b2e06941f5a0"	"TCGA-LN-A5U6-01A"
"a51b180c-c281-4b58-9938-8ea02d4bb9b7"	"TCGA-VR-A8ER-01A"
"598d7650-718a-42e1-bc91-595b6aafa523"	"TCGA-JY-A6FB-01A"
"c056d0f7-e707-4853-a527-5c2085fd264a"	"TCGA-L5-A4OG-01A"
"008a4a96-f8fd-4d8c-94ed-6a6536272d79"	"TCGA-JY-A93D-01A"
"e4857646-3bed-4447-8de8-c7601f98bcbd"	"TCGA-R6-A6XQ-01B"
"3bd7ddfd-8ade-42e2-a34a-bdfbabe6c9f3"	"TCGA-D3-A51H-06A"
"4313a48b-84ae-4e50-b5e0-2dbcf6e65ad4"	"TCGA-WE-AAA4-06A"
"87b8cc40-8465-4b5d-a37d-f40eb4c00886"	"TCGA-EE-A181-06A"
"34144be5-e930-4703-bde5-f7813d0ca15c"	"TCGA-WE-A8ZR-06A"
"7a0b0db5-9a8e-42c0-847e-f0c78350049e"	"TCGA-EB-A6L9-06A"
"eff2f252-35c4-4f31-9bfe-c75dd5c12bdd"	"TCGA-D3-A1Q6-06A"
"2c65ac3f-efca-4605-9cb0-a63b6a1f7053"	"TCGA-EE-A182-06A"
"92739eae-2142-4475-bb5b-6aea59cdd3d0"	"TCGA-D9-A148-06A"
"a8f505b6-4f24-4386-9689-d23d2cfc23d0"	"TCGA-D3-A51J-06A"
"904abf77-38fc-4f9f-be35-d53f6c089532"	"TCGA-D3-A2JF-06A"
"4f875dbf-f0a7-4585-b934-f393f4cc6854"	"TCGA-ER-A19G-06A"
"01827d00-fb31-4e31-8827-3a73395c96e8"	"TCGA-WE-A8ZQ-06A"
"403e1549-29ab-45ce-9bf1-79aa37a58752"	"TCGA-DA-A1HV-06A"
